	word	emotion	association
3201	a sprat to catch a mackerel	fear	1
3202	nap	fear	1
3203	desperado	fear	1
3204	fearmongering	fear	1
3205	scrappy	fear	1
3206	personal	fear	1
3207	go for broke	fear	1
3208	megapolis	fear	1
3209	liberty	fear	1
3210	generalship	fear	1
3211	lookout	fear	1
3212	simple fraction	fear	1
3213	take your life in your hands	fear	1
3214	ferric ammonium citrate	fear	1
3215	imaginary	fear	1
3216	at your own risk	fear	1
3217	absolution	fear	1
3218	amyloid	fear	1
3219	gingerly	fear	1
3220	platinocyanide	fear	1
3221	system	fear	1
3222	amylase	fear	1
3223	quake/shake in your boots	fear	1
3224	terebilenic	fear	1
3225	have a horror of	fear	1
3226	stick	fear	1
3227	clang tint	fear	1
3228	essence	fear	1
3229	issue risk	fear	1
3230	feart	fear	1
3231	quinoxaline	fear	1
3232	attenuate	fear	1
3233	radness	fear	1
3234	cliff-hanger	fear	1
3235	have one's head on the chopping block	fear	1
3236	frighten out of	fear	1
3237	atomism	fear	1
3238	live for/in the moment	fear	1
3239	prey on the mind of	fear	1
3240	discredit	fear	1
3241	midlife crisis	fear	1
3242	goemin	fear	1
3243	carbonyl	fear	1
3244	whole	fear	1
3245	egg	fear	1
3246	anxiety attack	fear	1
3247	cark	fear	1
3248	unknown	fear	1
3249	clear–cut	fear	1
3250	evolution	fear	1
3251	entelechy	fear	1
3252	insurance rating	fear	1
3253	fire precaution	fear	1
3254	a load/weight off someone’s mind	fear	1
3255	wharenui	fear	1
3256	switchgrass	fear	1
3257	for dear life	fear	1
3258	corrupt	fear	1
3259	compages	fear	1
3260	profit	fear	1
3261	sequester	fear	1
3262	buyer's risk	fear	1
3263	load	fear	1
3264	developed	fear	1
3265	Domitian	fear	1
3266	blue funk	fear	1
3267	tense	fear	1
3268	indigestible	fear	1
3269	romanticism	fear	1
3270	wulfenite	fear	1
3271	speculative	fear	1
3272	place	fear	1
3273	hatter	fear	1
3274	arson	fear	1
3275	labyrinth	fear	1
3276	chaos	fear	1
3277	defenestrate	fear	1
3278	inulin	fear	1
3279	indisputable	fear	1
3280	iodophor	fear	1
3281	hydration	fear	1
3282	smite	fear	1
3283	pavilion	fear	1
3284	dubitation	fear	1
3285	high-density lipoprotein	fear	1
3286	take something with a pinch of salt	fear	1
3287	threshold	fear	1
3288	inhibition	fear	1
3289	geography	fear	1
3290	Ce	fear	1
3291	a tangled web	fear	1
3292	credit	fear	1
3293	polysyllabicism	fear	1
3294	unrated	fear	1
3295	bitten	fear	1
3296	safety lamp	fear	1
3297	economy	fear	1
3298	Indophobia	fear	1
3299	aquo ion	fear	1
3300	endangerment	fear	1
3301	tantivy	fear	1
3302	deadline	fear	1
3303	nomophobia	fear	1
3304	boulder	fear	1
3305	polyphobia	fear	1
3306	shrew	fear	1
3307	robot	fear	1
3308	kremlin	fear	1
3309	holophytic	fear	1
3310	I don't know	fear	1
3311	diaphane	fear	1
3312	someone’s heart leaps/jumps/quickens	fear	1
3313	reverend	fear	1
3314	macromolecule	fear	1
3315	tube	fear	1
3316	thermal depolymerization	fear	1
3317	we all make mistakes	fear	1
3318	airport	fear	1
3319	haggle	fear	1
3320	worrywart	fear	1
3321	satisfying	fear	1
3322	starch	fear	1
3323	melanovanadite	fear	1
3324	Karakoram Range	fear	1
3325	redoubt	fear	1
3326	risk manager	fear	1
3327	with a grain of salt	fear	1
3328	wood	fear	1
3329	desperately	fear	1
3330	eat	fear	1
3331	unflinching	fear	1
3332	reluctantly	fear	1
3333	personality	fear	1
3334	quinazol	fear	1
3335	convincingly	fear	1
3336	more power to someone/someone’s elbow	fear	1
3337	mare's nest	fear	1
3338	quinhydrone	fear	1
3339	nitranilic	fear	1
3340	chancy	fear	1
3341	evidence	fear	1
3342	bouldering	fear	1
3343	cardiovascular	fear	1
3344	underprivileged	fear	1
3345	Hermitian	fear	1
3346	beyond (any) doubt	fear	1
3347	adventure	fear	1
3348	risk management	fear	1
3349	glisten	fear	1
3350	crying	fear	1
3351	gladite	fear	1
3352	halting	fear	1
3353	simpleminded	fear	1
3354	hypochondria	fear	1
3355	danger area	fear	1
3356	cruncher	fear	1
3357	send	fear	1
3358	ensnarl	fear	1
3359	turmoil	fear	1
3360	defensive driving	fear	1
3361	thromboplastin	fear	1
3362	autophoby	fear	1
3363	HDL	fear	1
3364	Robespierre, Maximilien de	fear	1
3365	paroxetine	fear	1
3366	secure	fear	1
3367	ascared	fear	1
3368	hands down	fear	1
3369	herschelite	fear	1
3370	rigmarole	fear	1
3371	rabiator	fear	1
3372	grue	fear	1
3373	model	fear	1
3374	hag	fear	1
3375	falsify	fear	1
3376	self	fear	1
3377	facile	fear	1
3378	sincerely	fear	1
3379	think tank	fear	1
3380	cling	fear	1
3381	hold tight	fear	1
3382	mythos	fear	1
3383	pseudopotential	fear	1
3384	simplicity	fear	1
3385	play	fear	1
3386	expulsion	fear	1
3387	Labouchère	fear	1
3388	implicit	fear	1
3389	peridinin	fear	1
3390	ken	fear	1
3391	boffin	fear	1
3392	speak	fear	1
3393	radio	fear	1
3394	brevirostrine	fear	1
3395	fulminatory	fear	1
3396	walleyed	fear	1
3397	market risk premium	fear	1
3398	wheyface	fear	1
3399	Cupertino	fear	1
3400	dauntless	fear	1
3401	blood-stopping	fear	1
3402	implicitly	fear	1
3403	Oedipus	fear	1
3404	intrigue	fear	1
3405	self–assembly	fear	1
3406	fibre	fear	1
3407	genetic counseling	fear	1
3408	leap	fear	1
3409	irritable bowel syndrome	fear	1
3410	touze	fear	1
3411	skedaddle	fear	1
3412	fluoaluminate	fear	1
3413	lupine	fear	1
3414	don’t bet on it/I wouldn’t bet on it	fear	1
3415	violantin	fear	1
3416	polysaccharide	fear	1
3417	pavid	fear	1
3418	daunting	fear	1
3419	board game	fear	1
3420	adventuresome	fear	1
3421	fundamental	fear	1
3422	Brexitophobia	fear	1
3423	causalgia	fear	1
3424	concernment	fear	1
3425	cryptate	fear	1
3426	recompose	fear	1
3427	risk assessment	fear	1
3428	wrathful	fear	1
3429	probable	fear	1
3430	sack	fear	1
3431	samarium	fear	1
3432	illuminate	fear	1
3433	degradational	fear	1
3434	tritomite	fear	1
3435	risk-rate	fear	1
3436	trichophobia	fear	1
3437	sure	fear	1
3438	cleave	fear	1
3439	accelerated payment	fear	1
3440	refine	fear	1
3441	living	fear	1
3442	loan syndication	fear	1
3443	willie	fear	1
3444	major histocompatibility locus	fear	1
3445	hysteria	fear	1
3446	terriculament	fear	1
3447	apprehend	fear	1
3448	heterogenetic induction	fear	1
3449	snug	fear	1
3450	ferret	fear	1
3451	sophistication	fear	1
3452	acclimatize	fear	1
3453	doubting	fear	1
3454	for fear of (or that)	fear	1
3455	brainwave	fear	1
3456	assay	fear	1
3457	holoenzyme	fear	1
3458	fear for	fear	1
3459	coccolithophore	fear	1
3460	pledge	fear	1
3461	fishy	fear	1
3462	militarism	fear	1
3463	puzzle over	fear	1
3464	quinquedentate	fear	1
3465	afear	fear	1
3466	gallant	fear	1
3467	I'll/we'll cross that bridge when I/we come/get to it	fear	1
3468	it is/was nothing	fear	1
3469	troponin	fear	1
3470	counterterror	fear	1
3471	simplex	fear	1
3472	occupational hazard	fear	1
3473	crash barrier	fear	1
3474	ACA	fear	1
3475	regain	fear	1
3476	business interruption	fear	1
3477	matter	fear	1
3478	roundly	fear	1
3479	yellow-bellied	fear	1
3480	choline	fear	1
3481	h'm	fear	1
3482	hendiadys	fear	1
3483	actuarial risk	fear	1
3484	diversify	fear	1
3485	Escorial	fear	1
3486	insoluble	fear	1
3487	progressive rock	fear	1
3488	phobic	fear	1
3489	polyploid complex	fear	1
3490	SWAT team	fear	1
3491	scullery	fear	1
3492	hymenopteran	fear	1
3493	elementary particle	fear	1
3494	enraged	fear	1
3495	attitude	fear	1
3496	redline	fear	1
3497	entangle	fear	1
3498	how can/could	fear	1
3499	olivine	fear	1
3500	headshake	fear	1
3501	country risk	fear	1
3502	complexly	fear	1
3503	hornblende	fear	1
3504	relaxed	fear	1
3505	unitary matrix	fear	1
3506	touch-and-go	fear	1
3507	endanger	fear	1
3508	morale	fear	1
3509	Kafkaesque	fear	1
3510	unburden	fear	1
3511	public administrator	fear	1
3512	raise the ante	fear	1
3513	bantering	fear	1
3514	Oedipal	fear	1
3515	paunch	fear	1
3516	prove	fear	1
3517	timbre	fear	1
3518	isopoly-	fear	1
3519	toss up	fear	1
3520	investment-grade debt	fear	1
3521	tergiversate	fear	1
3522	parlous	fear	1
3523	umbrella	fear	1
3524	tuberculophobia	fear	1
3525	abdabs	fear	1
3526	equilibrium	fear	1
3527	cross-link	fear	1
3528	afraidness	fear	1
3529	Fouquier-Tinville	fear	1
3530	pose	fear	1
3531	the collywobbles	fear	1
3532	unconcern	fear	1
3533	ambiguity	fear	1
3534	spermatophore	fear	1
3535	call something into (or in) question	fear	1
3536	warranty	fear	1
3537	afleyed	fear	1
3538	exchange rate exposure	fear	1
3539	high–wire	fear	1
3540	gynophobia	fear	1
3541	flop sweat	fear	1
3542	multifaceted	fear	1
3543	incubus	fear	1
3544	call into question	fear	1
3545	SANR	fear	1
3546	amount subject	fear	1
3547	knotty	fear	1
3548	low-tech	fear	1
3549	paranoid	fear	1
3550	coulrophobic	fear	1
3551	security risk	fear	1
3552	fire company	fear	1
3553	structural functionalism	fear	1
3554	individualistic	fear	1
3555	haem	fear	1
3556	wager	fear	1
3557	whistle past the graveyard	fear	1
3558	cross link	fear	1
3559	low-grade	fear	1
3560	fin de siècle	fear	1
3561	Riemann surface	fear	1
3562	bloodcurdling	fear	1
3563	under stress	fear	1
3564	family group conference	fear	1
3565	develop	fear	1
3566	blizzard	fear	1
3567	disco	fear	1
3568	highlight	fear	1
3569	square	fear	1
3570	bis-	fear	1
3571	gum	fear	1
3572	HDL cholesterol	fear	1
3573	cellulose	fear	1
3574	scotophobia	fear	1
3575	understate	fear	1
3576	gloss	fear	1
3577	unblinking	fear	1
3578	stonewort	fear	1
3579	beta	fear	1
3580	forget (about) it	fear	1
3581	find your tongue	fear	1
3582	shopping centre	fear	1
3583	absolute value	fear	1
3584	regurgitate	fear	1
3585	risk-taker	fear	1
3586	Institute of Actuaries	fear	1
3587	strip city	fear	1
3588	decisiveness	fear	1
3589	suspiciously	fear	1
3590	currency risk	fear	1
3591	bomb scare	fear	1
3592	sucrose	fear	1
3593	endangered species	fear	1
3594	afford	fear	1
3595	elaborate	fear	1
3596	emergent	fear	1
3597	coulrophobia	fear	1
3598	Francophobe	fear	1
3599	shit one's pants	fear	1
3600	foil	fear	1
3601	investment-grade	fear	1
3602	tempt fate/providence	fear	1
3603	frisson	fear	1
3604	sinuous	fear	1
3605	unwieldy	fear	1
3606	combination	fear	1
3607	amplification	fear	1
3608	embarrass	fear	1
3609	affricate	fear	1
3610	push your luck	fear	1
3611	better the devil you know (than the devil you don’t)	fear	1
3612	hesitate	fear	1
3613	twistor	fear	1
3614	justice	fear	1
3615	throwaway	fear	1
3616	take the plunge	fear	1
3617	taint	fear	1
3618	risky shift	fear	1
3619	nirvana	fear	1
3620	no harm done	fear	1
3621	obsessed	fear	1
3622	vindicated	fear	1
3623	leverage	fear	1
3624	ignoramus	fear	1
3625	hopping	fear	1
3626	reservation	fear	1
3627	quandary	fear	1
3628	debug	fear	1
3629	prudence	fear	1
3630	thetine	fear	1
3631	odds–on	fear	1
3632	established	fear	1
3633	decode	fear	1
3634	mucoprotein	fear	1
3635	trestle	fear	1
3636	periodic function	fear	1
3637	maneb	fear	1
3638	no disputing	fear	1
3639	unˈdoubtedly	fear	1
3640	analysis	fear	1
3641	sovereign risk	fear	1
3642	merry–go–round	fear	1
3643	intellect	fear	1
3644	preapprehension	fear	1
3645	how will/would	fear	1
3646	uraninite	fear	1
3647	deconflict	fear	1
3648	subtle	fear	1
3649	floor trader	fear	1
3650	culture shock	fear	1
3651	entrepreneurship	fear	1
3652	end plate	fear	1
3653	not	fear	1
3654	architect	fear	1
3655	decide	fear	1
3656	choleraphobia	fear	1
3657	womenomics	fear	1
3658	Islamophobia	fear	1
3659	feeble	fear	1
3660	trigonometric function	fear	1
3661	push it/push your luck	fear	1
3662	credit rating	fear	1
3663	for fear of	fear	1
3664	smell	fear	1
3665	thrombocythaemia	fear	1
3666	court	fear	1
3667	at one's peril	fear	1
3668	retention	fear	1
3669	on your mind	fear	1
3670	Dardic	fear	1
3671	swither	fear	1
3672	jecorin	fear	1
3673	mislippen	fear	1
3674	reaction centre	fear	1
3675	dice with death	fear	1
3676	fluoranthene	fear	1
3677	doubtable	fear	1
3678	degradation	fear	1
3679	coordinate	fear	1
3680	complexus	fear	1
3681	hylophobia	fear	1
3682	engage	fear	1
3683	fine paper	fear	1
3684	syndicate	fear	1
3685	unsound	fear	1
3686	if you've got it, flaunt it	fear	1
3687	calculating machine	fear	1
3688	riskless	fear	1
3689	ignoble	fear	1
3690	double insurance	fear	1
3691	caddle	fear	1
3692	run on the bank	fear	1
3693	strategy	fear	1
3694	rudiment	fear	1
3695	bumble	fear	1
3696	school refusal	fear	1
3697	tearing	fear	1
3698	toluid	fear	1
3699	hydrolysis	fear	1
3700	whiteness	fear	1
3701	back away	fear	1
3702	death	fear	1
3703	cardioplegia	fear	1
3704	neurosis	fear	1
3705	defamation	fear	1
3706	complex manifold	fear	1
3707	dubitate	fear	1
3708	hare	fear	1
3709	analytical philosopher	fear	1
3710	human leukocyte antigen	fear	1
3711	deconvolution	fear	1
3712	protoculture	fear	1
3713	reinsurance	fear	1
3714	don't spoil the ship for a ha'p'orth of tar	fear	1
3715	rage	fear	1
3716	alphabet	fear	1
3717	watertight	fear	1
3718	evolve	fear	1
3719	retrospective rate	fear	1
3720	dubiety	fear	1
3721	strike fear/terror/a chill into someone/someone’s heart	fear	1
3722	scourge	fear	1
3723	doubtless	fear	1
3724	dreadless	fear	1
3725	bashful	fear	1
3726	slip	fear	1
3727	arabesque	fear	1
3728	condominium	fear	1
3729	rad	fear	1
3730	shiest	fear	1
3731	vegan	fear	1
3732	imaginary number	fear	1
3733	unquestionable	fear	1
3734	Triborough Bridge	fear	1
3735	hit the panic button	fear	1
3736	lepidophobia	fear	1
3737	rabid	fear	1
3738	without recourse	fear	1
3739	intensifying	fear	1
3740	lusterless	fear	1
3741	lay sth to rest	fear	1
3742	improvident	fear	1
3743	root of unity	fear	1
3744	hexicology	fear	1
3745	definable	fear	1
3746	forthright	fear	1
3747	wincopipe	fear	1
3748	problematic	fear	1
3749	ferocious	fear	1
3750	policy	fear	1
3751	incensant	fear	1
3752	perplexity	fear	1
3753	equation	fear	1
3754	treacherous	fear	1
3755	incertitude	fear	1
3756	critical path analysis	fear	1
3757	paranoia	fear	1
3758	supposed	fear	1
3759	bureaucracy	fear	1
3760	fold	fear	1
3761	alpha	fear	1
3762	impugn	fear	1
3763	saccharification	fear	1
3764	mandala	fear	1
3765	capital asset pricing model	fear	1
3766	destructive distillation	fear	1
3767	ptosiphobia	fear	1
3768	ireful	fear	1
3769	nightmare	fear	1
3770	unarguable	fear	1
3771	safety	fear	1
3772	temenos	fear	1
3773	pyrophobic	fear	1
3774	dubious	fear	1
3775	vitamin B	fear	1
3776	Phytomonadina	fear	1
3777	brannerite	fear	1
3778	crise	fear	1
3779	scaremonger	fear	1
3780	tempt	fear	1
3781	swing	fear	1
3782	lug	fear	1
3783	conjugate complex number	fear	1
3784	no worries	fear	1
3785	rhathymia	fear	1
3786	directed verdict	fear	1
3787	psychophysics	fear	1
3788	termination	fear	1
3789	bossa nova	fear	1
3790	devil–may–care	fear	1
3791	investment	fear	1
3792	room	fear	1
3793	disbelief	fear	1
3794	manslaughter	fear	1
3795	pargasite	fear	1
3796	sheer	fear	1
3797	fantod	fear	1
3798	ween	fear	1
3799	software engineering	fear	1
3800	Belize City	fear	1
3801	pour your heart out	fear	1
3802	flow chart	fear	1
3803	cerebroside	fear	1
3804	red scare	fear	1
3805	haptor	fear	1
3806	crazy	fear	1
3807	conquer	fear	1
3808	coulrophobe	fear	1
3809	lycopene	fear	1
3810	fevered	fear	1
3811	condescending	fear	1
3812	troubadour	fear	1
3813	strain	fear	1
3814	bridge	fear	1
3815	have (or hold) no terrors for someone	fear	1
3816	dysmorphophobia	fear	1
3817	have a head for heights	fear	1
3818	white–knuckle	fear	1
3819	incommode	fear	1
3820	unity	fear	1
3821	riboflavin	fear	1
3822	architecture	fear	1
3823	ferritin	fear	1
3824	raver	fear	1
3825	Hughes, Ted	fear	1
3826	polycrotic	fear	1
3827	water under the bridge	fear	1
3828	actomyosin	fear	1
3829	DeMoivre's theorem	fear	1
3830	garden apartment	fear	1
3831	stew in one's own juice/juices	fear	1
3832	financially secure	fear	1
3833	marketable	fear	1
3834	web	fear	1
3835	crisis	fear	1
3836	blue chip	fear	1
3837	overdesign	fear	1
3838	phenoquinone	fear	1
3839	comedy of situation	fear	1
3840	repose	fear	1
3841	unpersuasion	fear	1
3842	supernova	fear	1
3843	stunt	fear	1
3844	symptomatology	fear	1
3845	incidence	fear	1
3846	distinctly	fear	1
3847	higher plants	fear	1
3848	ignorance is bliss	fear	1
3849	necrophobia	fear	1
3850	consult	fear	1
3851	nationalism	fear	1
3852	engulf	fear	1
3853	whistle in the dark	fear	1
3854	Johnson City	fear	1
3855	tornado	fear	1
3856	and no mistake	fear	1
3857	push-button	fear	1
3858	laavenite	fear	1
3859	credit spread	fear	1
3860	construct	fear	1
3861	residue	fear	1
3862	diˌversifiˈcation	fear	1
3863	questioner	fear	1
3864	split personality	fear	1
3865	demonstrate	fear	1
3866	the specter of (something)	fear	1
3867	not guilty	fear	1
3868	adrenal	fear	1
3869	sphingomyelin	fear	1
3870	toxocariasis	fear	1
3871	hotshot	fear	1
3872	confessor	fear	1
3873	isouric	fear	1
3874	mycomelic	fear	1
3875	asset allocation	fear	1
3876	flat out	fear	1
3877	complexity	fear	1
3878	cyanogen	fear	1
3879	BBB	fear	1
3880	spaghetti junction	fear	1
3881	psychedelic	fear	1
3882	quantitative analyst	fear	1
3883	Hindi	fear	1
3884	Golgi body	fear	1
3885	porphyratin	fear	1
3886	white-knuckle	fear	1
3887	hardy	fear	1
3888	degenerate	fear	1
3889	relieve	fear	1
3890	razzle–dazzle	fear	1
3891	FROF	fear	1
3892	adventurer	fear	1
3893	be on the line	fear	1
3894	cr	fear	1
3895	fortress	fear	1
3896	playmate	fear	1
3897	hazardless	fear	1
3898	retrocede	fear	1
3899	repudiate	fear	1
3900	Lamaism	fear	1
3901	ramification	fear	1
3902	quakingly	fear	1
3903	rest easy	fear	1
3904	cilium	fear	1
3905	whit	fear	1
3906	plea bargaining	fear	1
3907	aerophobia	fear	1
3908	fundamental complex	fear	1
3909	ease	fear	1
3910	drive	fear	1
3911	main stage	fear	1
3912	taphephobia	fear	1
3913	phillipsite	fear	1
3914	scapolite	fear	1
3915	high-risk	fear	1
3916	horror vacui	fear	1
3917	cynically	fear	1
3918	intemperance	fear	1
3919	insuring clause	fear	1
3920	vexation	fear	1
3921	overawed	fear	1
3922	bull-baiting	fear	1
3923	fastidious	fear	1
3924	slacken	fear	1
3925	paraskevidekatriaphobic	fear	1
3926	rather	fear	1
3927	dou/ted	fear	1
3928	transcendental	fear	1
3929	novella	fear	1
3930	panic disorder	fear	1
3931	serpentine	fear	1
3932	fearing	fear	1
3933	fire certificate	fear	1
3934	terrorist	fear	1
3935	ORL	fear	1
3936	eschew	fear	1
3937	irresolute	fear	1
3938	propound	fear	1
3939	wroth	fear	1
3940	they should worry!	fear	1
3941	destroy	fear	1
3942	put (your) money on sb/sth	fear	1
3943	dubitancy	fear	1
3944	anabolism	fear	1
3945	eating	fear	1
3946	assuasive	fear	1
3947	complex sentence	fear	1
3948	neurotoxin	fear	1
3949	laurin	fear	1
3950	generalized anxiety disorder	fear	1
3951	theca	fear	1
3952	exposure	fear	1
3953	gun–shy	fear	1
3954	naphtha	fear	1
3955	put your shirt on something	fear	1
3956	weave	fear	1
3957	be climbing the walls	fear	1
3958	exercise sb's mind	fear	1
3959	definitely	fear	1
3960	bioterror	fear	1
3961	processing	fear	1
3962	have/put your head on the block	fear	1
3963	shield	fear	1
3964	centaur	fear	1
3965	be/live in dread of	fear	1
3966	kiasu	fear	1
3967	relief	fear	1
3968	thought	fear	1
3969	Socratic	fear	1
3970	a question mark over sth	fear	1
3971	good luck to someone	fear	1
3972	para–aminobenzoic acid	fear	1
3973	adrad	fear	1
3974	anxiety-free	fear	1
3975	know something for a fact	fear	1
3976	merit rating	fear	1
3977	a question mark over something	fear	1
3978	Oedipean	fear	1
3979	engineering insurance	fear	1
3980	apt	fear	1
3981	madden	fear	1
3982	leucon	fear	1
3983	no fear	fear	1
3984	technoid	fear	1
3985	try one's luck	fear	1
3986	a weight off one's mind/shoulders	fear	1
3987	insouciant	fear	1
3988	profiteer	fear	1
3989	betting shop	fear	1
3990	insight	fear	1
3991	brainstorm	fear	1
3992	braid	fear	1
3993	academic freedom	fear	1
3994	hedge fund	fear	1
3995	life insurance	fear	1
3996	there's more to someone (or something) than meets the eye	fear	1
3997	pathognomonic	fear	1
3998	risky	fear	1
3999	binding receipt	fear	1
4000	the creeps	fear	1
4001	involved	fear	1
4002	folate	fear	1
4003	triple salt	fear	1
4004	questionable	fear	1
4005	at stake	fear	1
4006	iceberg	fear	1
4007	contraband of war	fear	1
4008	anc	fear	1
4009	germophobe	fear	1
4010	type	fear	1
4011	screwed-up	fear	1
4012	heartstruck	fear	1
4013	end of	fear	1
4014	assigned risk	fear	1
4015	reasonable doubt	fear	1
4016	hope	fear	1
4017	(as) sure as eggs is eggs	fear	1
4018	take the bull by the horns	fear	1
4019	scintilla	fear	1
4020	assure	fear	1
4021	scare into	fear	1
4022	mistral	fear	1
4023	ammine	fear	1
4024	perception-time	fear	1
4025	black elephant	fear	1
4026	collateralized debt obligations	fear	1
4027	fire prevention	fear	1
4028	lionhearted	fear	1
4029	speculative investment	fear	1
4030	macrocosm	fear	1
4031	shake in your boots/shoes	fear	1
4032	racino	fear	1
4033	dout	fear	1
4034	forsooth	fear	1
4035	phasor	fear	1
